source,target,weight,direction,sourceAltId,targetAltId,id
DEF6,FGD2,0.1117,undirected,NA,NA,DEF6-FGD2
DEF6,ARHGAP30,0.1951,undirected,NA,NA,DEF6-ARHGAP30
DEF6,P2RY8,0.1636,undirected,NA,NA,DEF6-P2RY8
DEF6,TBC1D10C,0.1998,undirected,NA,NA,DEF6-TBC1D10C
DEF6,NCF1C,0.1134,undirected,NA,NA,DEF6-NCF1C
PNPLA8,ABHD17B,0.1001,undirected,NA,NA,PNPLA8-ABHD17B
PNPLA8,IER3IP1,0.1132,undirected,NA,NA,PNPLA8-IER3IP1
PNPLA8,ERGIC2,0.1299,undirected,NA,NA,PNPLA8-ERGIC2
PNPLA8,LUC7L3,0.1401,undirected,NA,NA,PNPLA8-LUC7L3
PNPLA8,WSB2,0.1033,undirected,NA,NA,PNPLA8-WSB2
PNPLA8,NXT2,0.1043,undirected,NA,NA,PNPLA8-NXT2
PNPLA8,UTP3,0.1034,undirected,NA,NA,PNPLA8-UTP3
PNPLA8,RNASEH2B,0.1495,undirected,NA,NA,PNPLA8-RNASEH2B
PNPLA8,RAB33B,0.1269,undirected,NA,NA,PNPLA8-RAB33B
PNPLA8,FAM103A1,0.1072,undirected,NA,NA,PNPLA8-FAM103A1
PNPLA8,NACAP1,0.1021,undirected,NA,NA,PNPLA8-NACAP1
PNPLA8,FYTTD1,0.1175,undirected,NA,NA,PNPLA8-FYTTD1
PNPLA8,SREK1,0.1038,undirected,NA,NA,PNPLA8-SREK1
PNPLA8,SUMO1P3,0.1306,undirected,NA,NA,PNPLA8-SUMO1P3
F11R,FAHD2A,0.1155,undirected,NA,NA,F11R-FAHD2A
F11R,ABHD17B,0.1369,undirected,NA,NA,F11R-ABHD17B
F11R,IER3IP1,0.1035,undirected,NA,NA,F11R-IER3IP1
F11R,C6orf203,0.1103,undirected,NA,NA,F11R-C6orf203
F11R,ERGIC2,0.1342,undirected,NA,NA,F11R-ERGIC2
F11R,MEX3C,0.115,undirected,NA,NA,F11R-MEX3C
F11R,SUCO,0.1069,undirected,NA,NA,F11R-SUCO
F11R,TDP2,0.1024,undirected,NA,NA,F11R-TDP2
F11R,FAM49B,0.1009,undirected,NA,NA,F11R-FAM49B
F11R,NLK,0.1008,undirected,NA,NA,F11R-NLK
F11R,LUC7L3,0.1746,undirected,NA,NA,F11R-LUC7L3
F11R,PLEKHA5,0.111,undirected,NA,NA,F11R-PLEKHA5
F11R,PDP1,0.104,undirected,NA,NA,F11R-PDP1
F11R,TRMT10C,0.1028,undirected,NA,NA,F11R-TRMT10C
F11R,MSL2,0.1157,undirected,NA,NA,F11R-MSL2
F11R,UBA6,0.1042,undirected,NA,NA,F11R-UBA6
F11R,ADI1,0.1072,undirected,NA,NA,F11R-ADI1
F11R,GPALPP1,0.1001,undirected,NA,NA,F11R-GPALPP1
F11R,CCDC132,0.1051,undirected,NA,NA,F11R-CCDC132
F11R,AP5M1,0.1095,undirected,NA,NA,F11R-AP5M1
F11R,KDM3A,0.1117,undirected,NA,NA,F11R-KDM3A
F11R,ECHDC1,0.1035,undirected,NA,NA,F11R-ECHDC1
F11R,WSB2,0.1287,undirected,NA,NA,F11R-WSB2
F11R,NXT2,0.1149,undirected,NA,NA,F11R-NXT2
F11R,SAR1A,0.1011,undirected,NA,NA,F11R-SAR1A
F11R,UTP3,0.1475,undirected,NA,NA,F11R-UTP3
F11R,GOPC,0.1052,undirected,NA,NA,F11R-GOPC
F11R,ZNF398,0.113,undirected,NA,NA,F11R-ZNF398
F11R,ZBTB2,0.1121,undirected,NA,NA,F11R-ZBTB2
F11R,PERP,0.1172,undirected,NA,NA,F11R-PERP
F11R,NAA16,0.1024,undirected,NA,NA,F11R-NAA16
F11R,RNASEH2B,0.1586,undirected,NA,NA,F11R-RNASEH2B
F11R,SAP30L,0.1029,undirected,NA,NA,F11R-SAP30L
F11R,NAA50,0.1354,undirected,NA,NA,F11R-NAA50
F11R,EDEM3,0.1123,undirected,NA,NA,F11R-EDEM3
F11R,VOPP1,0.1289,undirected,NA,NA,F11R-VOPP1
F11R,RAB33B,0.1425,undirected,NA,NA,F11R-RAB33B
F11R,AMMECR1L,0.1117,undirected,NA,NA,F11R-AMMECR1L
F11R,FAM103A1,0.1037,undirected,NA,NA,F11R-FAM103A1
F11R,NACAP1,0.1111,undirected,NA,NA,F11R-NACAP1
F11R,ANKRD27,0.1028,undirected,NA,NA,F11R-ANKRD27
F11R,CHD6,0.1125,undirected,NA,NA,F11R-CHD6
F11R,FYTTD1,0.1376,undirected,NA,NA,F11R-FYTTD1
F11R,LCOR,0.1149,undirected,NA,NA,F11R-LCOR
F11R,TMEM263,0.1141,undirected,NA,NA,F11R-TMEM263
F11R,MOB1B,0.1066,undirected,NA,NA,F11R-MOB1B
F11R,ARHGAP18,0.1141,undirected,NA,NA,F11R-ARHGAP18
F11R,SYAP1,0.1027,undirected,NA,NA,F11R-SYAP1
F11R,LARP4,0.1166,undirected,NA,NA,F11R-LARP4
F11R,FCHO2,0.1175,undirected,NA,NA,F11R-FCHO2
F11R,LYSMD3,0.1006,undirected,NA,NA,F11R-LYSMD3
F11R,UBLCP1,0.1014,undirected,NA,NA,F11R-UBLCP1
F11R,SREK1,0.1166,undirected,NA,NA,F11R-SREK1
F11R,FAM76A,0.1085,undirected,NA,NA,F11R-FAM76A
F11R,ARL13B,0.107,undirected,NA,NA,F11R-ARL13B
F11R,DENND6A,0.1048,undirected,NA,NA,F11R-DENND6A
F11R,C2orf69,0.1101,undirected,NA,NA,F11R-C2orf69
F11R,FAM133B,0.1115,undirected,NA,NA,F11R-FAM133B
F11R,HSP90B3P,0.1046,undirected,NA,NA,F11R-HSP90B3P
F11R,TUBB8,0.11,undirected,NA,NA,F11R-TUBB8
F11R,SUMO1P3,0.1508,undirected,NA,NA,F11R-SUMO1P3
F11R,RPL23AP64,0.1028,undirected,NA,NA,F11R-RPL23AP64
TRAT1,MZB1,0.1403,undirected,NA,NA,TRAT1-MZB1
TRAT1,TLR8,0.1035,undirected,NA,NA,TRAT1-TLR8
TRAT1,PLAC8,0.1692,undirected,NA,NA,TRAT1-PLAC8
TRAT1,PLA1A,0.1296,undirected,NA,NA,TRAT1-PLA1A
TRAT1,CRLF3,0.1012,undirected,NA,NA,TRAT1-CRLF3
TRAT1,GHRL,0.1297,undirected,NA,NA,TRAT1-GHRL
TRAT1,UBASH3A,0.2344,undirected,NA,NA,TRAT1-UBASH3A
TRAT1,SASH3,0.1775,undirected,NA,NA,TRAT1-SASH3
TRAT1,LIME1,0.1911,undirected,NA,NA,TRAT1-LIME1
TRAT1,GIMAP4,0.1179,undirected,NA,NA,TRAT1-GIMAP4
TRAT1,SIRPG,0.2018,undirected,NA,NA,TRAT1-SIRPG
TRAT1,PAG1,0.1166,undirected,NA,NA,TRAT1-PAG1
TRAT1,ARHGAP15,0.1288,undirected,NA,NA,TRAT1-ARHGAP15
TRAT1,CAMK1G,0.1363,undirected,NA,NA,TRAT1-CAMK1G
TRAT1,STAMBPL1,0.1165,undirected,NA,NA,TRAT1-STAMBPL1
TRAT1,SLAMF7,0.154,undirected,NA,NA,TRAT1-SLAMF7
TRAT1,APOBEC3G,0.1514,undirected,NA,NA,TRAT1-APOBEC3G
TRAT1,ARHGAP9,0.177,undirected,NA,NA,TRAT1-ARHGAP9
TRAT1,BCL11B,0.1616,undirected,NA,NA,TRAT1-BCL11B
TRAT1,RASAL3,0.1522,undirected,NA,NA,TRAT1-RASAL3
TRAT1,PVRIG,0.2783,undirected,NA,NA,TRAT1-PVRIG
TRAT1,TMEM156,0.1361,undirected,NA,NA,TRAT1-TMEM156
TRAT1,WNT10A,0.1665,undirected,NA,NA,TRAT1-WNT10A
TRAT1,TRAF3IP3,0.2462,undirected,NA,NA,TRAT1-TRAF3IP3
TRAT1,TLR10,0.1651,undirected,NA,NA,TRAT1-TLR10
TRAT1,FCRL5,0.1226,undirected,NA,NA,TRAT1-FCRL5
TRAT1,RTBDN,0.1389,undirected,NA,NA,TRAT1-RTBDN
TRAT1,RASSF5,0.1043,undirected,NA,NA,TRAT1-RASSF5
TRAT1,FERMT3,0.1047,undirected,NA,NA,TRAT1-FERMT3
TRAT1,NLRC5,0.1379,undirected,NA,NA,TRAT1-NLRC5
TRAT1,SLA2,0.1763,undirected,NA,NA,TRAT1-SLA2
TRAT1,CARD11,0.1277,undirected,NA,NA,TRAT1-CARD11
TRAT1,GPR174,0.1034,undirected,NA,NA,TRAT1-GPR174
TRAT1,TOX2,0.1066,undirected,NA,NA,TRAT1-TOX2
TRAT1,KLHL6,0.1023,undirected,NA,NA,TRAT1-KLHL6
TRAT1,IGLL3P,0.1284,undirected,NA,NA,TRAT1-IGLL3P
TRAT1,PCED1B,0.1022,undirected,NA,NA,TRAT1-PCED1B
TRAT1,FCRL3,0.1529,undirected,NA,NA,TRAT1-FCRL3
TRAT1,GBP4,0.121,undirected,NA,NA,TRAT1-GBP4
TRAT1,GBP5,0.1336,undirected,NA,NA,TRAT1-GBP5
TRAT1,TAGAP,0.1169,undirected,NA,NA,TRAT1-TAGAP
TRAT1,AMICA1,0.101,undirected,NA,NA,TRAT1-AMICA1
TRAT1,SNX20,0.1352,undirected,NA,NA,TRAT1-SNX20
TRAT1,ZNF831,0.1937,undirected,NA,NA,TRAT1-ZNF831
TRAT1,DCANP1,0.1544,undirected,NA,NA,TRAT1-DCANP1
TRAT1,TMC8,0.1201,undirected,NA,NA,TRAT1-TMC8
TRAT1,PYHIN1,0.2749,undirected,NA,NA,TRAT1-PYHIN1
TRAT1,MEI1,0.1484,undirected,NA,NA,TRAT1-MEI1
TRAT1,BTLA,0.2125,undirected,NA,NA,TRAT1-BTLA
TRAT1,SAMD3,0.2056,undirected,NA,NA,TRAT1-SAMD3
TRAT1,CLEC12A,0.1274,undirected,NA,NA,TRAT1-CLEC12A
TRAT1,CLECL1,0.101,undirected,NA,NA,TRAT1-CLECL1
TRAT1,APOBEC3H,0.1526,undirected,NA,NA,TRAT1-APOBEC3H
TRAT1,CLEC4C,0.1157,undirected,NA,NA,TRAT1-CLEC4C
TRAT1,NLRC3,0.1665,undirected,NA,NA,TRAT1-NLRC3
TRAT1,SPNS3,0.1194,undirected,NA,NA,TRAT1-SPNS3
TRAT1,TIGIT,0.1682,undirected,NA,NA,TRAT1-TIGIT
TRAT1,FGD2,0.1021,undirected,NA,NA,TRAT1-FGD2
TRAT1,MCOLN2,0.1164,undirected,NA,NA,TRAT1-MCOLN2
TRAT1,NAPSB,0.1316,undirected,NA,NA,TRAT1-NAPSB
TRAT1,ZNF683,0.1585,undirected,NA,NA,TRAT1-ZNF683
TRAT1,ARHGAP30,0.1648,undirected,NA,NA,TRAT1-ARHGAP30
TRAT1,NCR3,0.1833,undirected,NA,NA,TRAT1-NCR3
TRAT1,RGL4,0.1682,undirected,NA,NA,TRAT1-RGL4
TRAT1,P2RY8,0.199,undirected,NA,NA,TRAT1-P2RY8
TRAT1,C1orf228,0.1049,undirected,NA,NA,TRAT1-C1orf228
TRAT1,TBC1D10C,0.265,undirected,NA,NA,TRAT1-TBC1D10C
TRAT1,THEMIS,0.2301,undirected,NA,NA,TRAT1-THEMIS
TRAT1,TARP,0.1642,undirected,NA,NA,TRAT1-TARP
TRAT1,ARRDC5,0.1502,undirected,NA,NA,TRAT1-ARRDC5
TRAT1,NCF1,0.1074,undirected,NA,NA,TRAT1-NCF1
TRAT1,NCF1C,0.1046,undirected,NA,NA,TRAT1-NCF1C
CLEC4A,SASH3,0.1106,undirected,NA,NA,CLEC4A-SASH3
CLEC4A,ARHGAP9,0.1085,undirected,NA,NA,CLEC4A-ARHGAP9
CLEC4A,PYHIN1,0.1041,undirected,NA,NA,CLEC4A-PYHIN1
CLEC4A,ARHGAP30,0.12,undirected,NA,NA,CLEC4A-ARHGAP30
CLEC4A,TBC1D10C,0.1055,undirected,NA,NA,CLEC4A-TBC1D10C
NTM,DACT1,0.14,undirected,NA,NA,NTM-DACT1
NTM,BNC2,0.1048,undirected,NA,NA,NTM-BNC2
NTM,TSHZ3,0.1276,undirected,NA,NA,NTM-TSHZ3
NTM,SYNDIG1,0.1197,undirected,NA,NA,NTM-SYNDIG1
NTM,GLT8D2,0.1619,undirected,NA,NA,NTM-GLT8D2
NTM,SCARF2,0.1385,undirected,NA,NA,NTM-SCARF2
NTM,C1QTNF6,0.1158,undirected,NA,NA,NTM-C1QTNF6
NTM,CMTM3,0.1078,undirected,NA,NA,NTM-CMTM3
NTM,C14orf37,0.1214,undirected,NA,NA,NTM-C14orf37
NTM,PPAPDC1A,0.1031,undirected,NA,NA,NTM-PPAPDC1A
FAHD2A,ABHD17B,0.1308,undirected,NA,NA,FAHD2A-ABHD17B
FAHD2A,ERGIC2,0.1232,undirected,NA,NA,FAHD2A-ERGIC2
FAHD2A,LUC7L3,0.156,undirected,NA,NA,FAHD2A-LUC7L3
FAHD2A,WSB2,0.1214,undirected,NA,NA,FAHD2A-WSB2
FAHD2A,NXT2,0.1094,undirected,NA,NA,FAHD2A-NXT2
FAHD2A,UTP3,0.1388,undirected,NA,NA,FAHD2A-UTP3
FAHD2A,RNASEH2B,0.1475,undirected,NA,NA,FAHD2A-RNASEH2B
FAHD2A,NAA50,0.1275,undirected,NA,NA,FAHD2A-NAA50
FAHD2A,RAB33B,0.1335,undirected,NA,NA,FAHD2A-RAB33B
FAHD2A,NACAP1,0.1049,undirected,NA,NA,FAHD2A-NACAP1
FAHD2A,FYTTD1,0.1277,undirected,NA,NA,FAHD2A-FYTTD1
FAHD2A,TMEM263,0.1008,undirected,NA,NA,FAHD2A-TMEM263
FAHD2A,LARP4,0.108,undirected,NA,NA,FAHD2A-LARP4
FAHD2A,FCHO2,0.1123,undirected,NA,NA,FAHD2A-FCHO2
FAHD2A,SREK1,0.1012,undirected,NA,NA,FAHD2A-SREK1
FAHD2A,SUMO1P3,0.1383,undirected,NA,NA,FAHD2A-SUMO1P3
GLRX2,ERGIC2,0.1236,undirected,NA,NA,GLRX2-ERGIC2
GLRX2,LUC7L3,0.1306,undirected,NA,NA,GLRX2-LUC7L3
GLRX2,WSB2,0.1054,undirected,NA,NA,GLRX2-WSB2
GLRX2,NXT2,0.1017,undirected,NA,NA,GLRX2-NXT2
GLRX2,RNASEH2B,0.1378,undirected,NA,NA,GLRX2-RNASEH2B
GLRX2,RAB33B,0.1097,undirected,NA,NA,GLRX2-RAB33B
GLRX2,FYTTD1,0.1136,undirected,NA,NA,GLRX2-FYTTD1
GLRX2,SUMO1P3,0.1208,undirected,NA,NA,GLRX2-SUMO1P3
LAP3,SASH3,0.1219,undirected,NA,NA,LAP3-SASH3
LAP3,ARHGAP9,0.1131,undirected,NA,NA,LAP3-ARHGAP9
LAP3,PVRIG,0.1349,undirected,NA,NA,LAP3-PVRIG
LAP3,TRAF3IP3,0.1224,undirected,NA,NA,LAP3-TRAF3IP3
LAP3,FERMT3,0.105,undirected,NA,NA,LAP3-FERMT3
LAP3,GBP5,0.1169,undirected,NA,NA,LAP3-GBP5
LAP3,PYHIN1,0.1396,undirected,NA,NA,LAP3-PYHIN1
LAP3,ARHGAP30,0.1257,undirected,NA,NA,LAP3-ARHGAP30
LAP3,P2RY8,0.109,undirected,NA,NA,LAP3-P2RY8
LAP3,TBC1D10C,0.1264,undirected,NA,NA,LAP3-TBC1D10C
MLXIPL,MRAP,0.1556,undirected,NA,NA,MLXIPL-MRAP
MLXIPL,GPAM,0.1426,undirected,NA,NA,MLXIPL-GPAM
MLXIPL,CIDEC,0.1583,undirected,NA,NA,MLXIPL-CIDEC
MLXIPL,HSPB6,0.1377,undirected,NA,NA,MLXIPL-HSPB6
MLXIPL,CIDECP,0.1032,undirected,NA,NA,MLXIPL-CIDECP
MLXIPL,HEPACAM,0.1685,undirected,NA,NA,MLXIPL-HEPACAM
ABHD17B,IER3IP1,0.1046,undirected,NA,NA,ABHD17B-IER3IP1
ABHD17B,DYNC1LI1,0.1141,undirected,NA,NA,ABHD17B-DYNC1LI1
ABHD17B,TUBD1,0.1013,undirected,NA,NA,ABHD17B-TUBD1
ABHD17B,TUBE1,0.1021,undirected,NA,NA,ABHD17B-TUBE1
ABHD17B,C6orf203,0.1242,undirected,NA,NA,ABHD17B-C6orf203
ABHD17B,ERGIC2,0.1329,undirected,NA,NA,ABHD17B-ERGIC2
ABHD17B,MEX3C,0.1292,undirected,NA,NA,ABHD17B-MEX3C
ABHD17B,WAC,0.1112,undirected,NA,NA,ABHD17B-WAC
ABHD17B,SUCO,0.1129,undirected,NA,NA,ABHD17B-SUCO
ABHD17B,TDP2,0.1173,undirected,NA,NA,ABHD17B-TDP2
ABHD17B,FAM49B,0.114,undirected,NA,NA,ABHD17B-FAM49B
ABHD17B,TRMT6,0.1019,undirected,NA,NA,ABHD17B-TRMT6
ABHD17B,HECA,0.1039,undirected,NA,NA,ABHD17B-HECA
ABHD17B,NLK,0.1116,undirected,NA,NA,ABHD17B-NLK
ABHD17B,LUC7L3,0.1681,undirected,NA,NA,ABHD17B-LUC7L3
ABHD17B,NUP54,0.1032,undirected,NA,NA,ABHD17B-NUP54
ABHD17B,ETAA1,0.1041,undirected,NA,NA,ABHD17B-ETAA1
ABHD17B,PLEKHA5,0.1244,undirected,NA,NA,ABHD17B-PLEKHA5
ABHD17B,FAM63B,0.1045,undirected,NA,NA,ABHD17B-FAM63B
ABHD17B,PDP1,0.1193,undirected,NA,NA,ABHD17B-PDP1
ABHD17B,QRICH1,0.1113,undirected,NA,NA,ABHD17B-QRICH1
ABHD17B,TRMT10C,0.1201,undirected,NA,NA,ABHD17B-TRMT10C
ABHD17B,MSL2,0.1277,undirected,NA,NA,ABHD17B-MSL2
ABHD17B,UBA6,0.107,undirected,NA,NA,ABHD17B-UBA6
ABHD17B,ADI1,0.1237,undirected,NA,NA,ABHD17B-ADI1
ABHD17B,GPALPP1,0.1213,undirected,NA,NA,ABHD17B-GPALPP1
ABHD17B,CCDC132,0.113,undirected,NA,NA,ABHD17B-CCDC132
ABHD17B,AP5M1,0.1231,undirected,NA,NA,ABHD17B-AP5M1
ABHD17B,KDM3A,0.1223,undirected,NA,NA,ABHD17B-KDM3A
ABHD17B,KIZ,0.11,undirected,NA,NA,ABHD17B-KIZ
ABHD17B,ECHDC1,0.1188,undirected,NA,NA,ABHD17B-ECHDC1
ABHD17B,WSB2,0.1293,undirected,NA,NA,ABHD17B-WSB2
ABHD17B,NXT2,0.1182,undirected,NA,NA,ABHD17B-NXT2
ABHD17B,SAR1A,0.1187,undirected,NA,NA,ABHD17B-SAR1A
ABHD17B,UTP3,0.1509,undirected,NA,NA,ABHD17B-UTP3
ABHD17B,GOPC,0.1175,undirected,NA,NA,ABHD17B-GOPC
ABHD17B,ZNF398,0.1258,undirected,NA,NA,ABHD17B-ZNF398
ABHD17B,ZNF624,0.1043,undirected,NA,NA,ABHD17B-ZNF624
ABHD17B,ZBTB2,0.1279,undirected,NA,NA,ABHD17B-ZBTB2
ABHD17B,CWC22,0.1153,undirected,NA,NA,ABHD17B-CWC22
ABHD17B,PERP,0.1212,undirected,NA,NA,ABHD17B-PERP
ABHD17B,TAF1D,0.1049,undirected,NA,NA,ABHD17B-TAF1D
ABHD17B,NKAP,0.1105,undirected,NA,NA,ABHD17B-NKAP
ABHD17B,NAA16,0.1153,undirected,NA,NA,ABHD17B-NAA16
ABHD17B,RNASEH2B,0.1578,undirected,NA,NA,ABHD17B-RNASEH2B
ABHD17B,SAP30L,0.1108,undirected,NA,NA,ABHD17B-SAP30L
ABHD17B,PPCS,0.1004,undirected,NA,NA,ABHD17B-PPCS
ABHD17B,NAA50,0.1369,undirected,NA,NA,ABHD17B-NAA50
ABHD17B,EDEM3,0.1208,undirected,NA,NA,ABHD17B-EDEM3
ABHD17B,VOPP1,0.1322,undirected,NA,NA,ABHD17B-VOPP1
ABHD17B,RAB33B,0.1392,undirected,NA,NA,ABHD17B-RAB33B
ABHD17B,AMMECR1L,0.1076,undirected,NA,NA,ABHD17B-AMMECR1L
ABHD17B,FAM103A1,0.1002,undirected,NA,NA,ABHD17B-FAM103A1
ABHD17B,NACAP1,0.1141,undirected,NA,NA,ABHD17B-NACAP1
ABHD17B,KBTBD7,0.1127,undirected,NA,NA,ABHD17B-KBTBD7
ABHD17B,ANKRD27,0.115,undirected,NA,NA,ABHD17B-ANKRD27
ABHD17B,ZNF644,0.1059,undirected,NA,NA,ABHD17B-ZNF644
ABHD17B,CHD6,0.1175,undirected,NA,NA,ABHD17B-CHD6
ABHD17B,FYTTD1,0.1321,undirected,NA,NA,ABHD17B-FYTTD1
ABHD17B,LCOR,0.1209,undirected,NA,NA,ABHD17B-LCOR
ABHD17B,FAM104A,0.1008,undirected,NA,NA,ABHD17B-FAM104A
ABHD17B,EAF1,0.1138,undirected,NA,NA,ABHD17B-EAF1
ABHD17B,ZNF551,0.1047,undirected,NA,NA,ABHD17B-ZNF551
ABHD17B,TMEM263,0.1245,undirected,NA,NA,ABHD17B-TMEM263
ABHD17B,MOB1B,0.1225,undirected,NA,NA,ABHD17B-MOB1B
ABHD17B,ARHGAP18,0.1271,undirected,NA,NA,ABHD17B-ARHGAP18
ABHD17B,SYAP1,0.1155,undirected,NA,NA,ABHD17B-SYAP1
ABHD17B,LARP4,0.1241,undirected,NA,NA,ABHD17B-LARP4
ABHD17B,FCHO2,0.1241,undirected,NA,NA,ABHD17B-FCHO2
ABHD17B,LYSMD3,0.1209,undirected,NA,NA,ABHD17B-LYSMD3
ABHD17B,FAM122A,0.104,undirected,NA,NA,ABHD17B-FAM122A
ABHD17B,UBLCP1,0.1104,undirected,NA,NA,ABHD17B-UBLCP1
ABHD17B,FAM199X,0.1023,undirected,NA,NA,ABHD17B-FAM199X
ABHD17B,SREK1,0.1112,undirected,NA,NA,ABHD17B-SREK1
ABHD17B,FAM76A,0.1268,undirected,NA,NA,ABHD17B-FAM76A
ABHD17B,ARL13B,0.1199,undirected,NA,NA,ABHD17B-ARL13B
ABHD17B,DENND6A,0.1227,undirected,NA,NA,ABHD17B-DENND6A
ABHD17B,C2orf69,0.1269,undirected,NA,NA,ABHD17B-C2orf69
ABHD17B,ZNRF2,0.11,undirected,NA,NA,ABHD17B-ZNRF2
ABHD17B,CXorf23,0.1082,undirected,NA,NA,ABHD17B-CXorf23
ABHD17B,FAM133B,0.1242,undirected,NA,NA,ABHD17B-FAM133B
ABHD17B,IGBP1P1,0.1154,undirected,NA,NA,ABHD17B-IGBP1P1
ABHD17B,HSP90B3P,0.1209,undirected,NA,NA,ABHD17B-HSP90B3P
ABHD17B,TUBB8,0.1119,undirected,NA,NA,ABHD17B-TUBB8
ABHD17B,C6orf120,0.1075,undirected,NA,NA,ABHD17B-C6orf120
ABHD17B,SUMO1P3,0.1471,undirected,NA,NA,ABHD17B-SUMO1P3
ABHD17B,RBMXL1,0.1034,undirected,NA,NA,ABHD17B-RBMXL1
ABHD17B,CCT6P1,0.1024,undirected,NA,NA,ABHD17B-CCT6P1
ABHD17B,RPL23AP64,0.1158,undirected,NA,NA,ABHD17B-RPL23AP64
ABHD17B,ZBTB8A,0.1067,undirected,NA,NA,ABHD17B-ZBTB8A
IER3IP1,DCTN4,0.1008,undirected,NA,NA,IER3IP1-DCTN4
IER3IP1,C6orf203,0.1015,undirected,NA,NA,IER3IP1-C6orf203
IER3IP1,ERGIC2,0.125,undirected,NA,NA,IER3IP1-ERGIC2
IER3IP1,TDP2,0.112,undirected,NA,NA,IER3IP1-TDP2
IER3IP1,FAM49B,0.1012,undirected,NA,NA,IER3IP1-FAM49B
IER3IP1,LUC7L3,0.1417,undirected,NA,NA,IER3IP1-LUC7L3
IER3IP1,NUP54,0.1018,undirected,NA,NA,IER3IP1-NUP54
IER3IP1,TRMT10C,0.1146,undirected,NA,NA,IER3IP1-TRMT10C
IER3IP1,ADI1,0.1147,undirected,NA,NA,IER3IP1-ADI1
IER3IP1,CCDC132,0.1034,undirected,NA,NA,IER3IP1-CCDC132
IER3IP1,AP5M1,0.1137,undirected,NA,NA,IER3IP1-AP5M1
IER3IP1,KDM3A,0.11,undirected,NA,NA,IER3IP1-KDM3A
IER3IP1,EAPP,0.1024,undirected,NA,NA,IER3IP1-EAPP
IER3IP1,WSB2,0.1112,undirected,NA,NA,IER3IP1-WSB2
IER3IP1,NXT2,0.1158,undirected,NA,NA,IER3IP1-NXT2
IER3IP1,MOSPD1,0.101,undirected,NA,NA,IER3IP1-MOSPD1
IER3IP1,UTP3,0.1078,undirected,NA,NA,IER3IP1-UTP3
IER3IP1,PERP,0.1005,undirected,NA,NA,IER3IP1-PERP
IER3IP1,NKAP,0.1023,undirected,NA,NA,IER3IP1-NKAP
IER3IP1,NAA16,0.109,undirected,NA,NA,IER3IP1-NAA16
IER3IP1,RNASEH2B,0.1449,undirected,NA,NA,IER3IP1-RNASEH2B
IER3IP1,PPCS,0.1166,undirected,NA,NA,IER3IP1-PPCS
IER3IP1,KATNBL1,0.1006,undirected,NA,NA,IER3IP1-KATNBL1
IER3IP1,NAA50,0.1083,undirected,NA,NA,IER3IP1-NAA50
IER3IP1,EDEM3,0.1046,undirected,NA,NA,IER3IP1-EDEM3
IER3IP1,RAB33B,0.1222,undirected,NA,NA,IER3IP1-RAB33B
IER3IP1,FAM103A1,0.1106,undirected,NA,NA,IER3IP1-FAM103A1
IER3IP1,NACAP1,0.1109,undirected,NA,NA,IER3IP1-NACAP1
IER3IP1,ZNF644,0.1004,undirected,NA,NA,IER3IP1-ZNF644
IER3IP1,FYTTD1,0.1102,undirected,NA,NA,IER3IP1-FYTTD1
IER3IP1,LCOR,0.1016,undirected,NA,NA,IER3IP1-LCOR
IER3IP1,TMEM128,0.1094,undirected,NA,NA,IER3IP1-TMEM128
IER3IP1,TMEM263,0.11,undirected,NA,NA,IER3IP1-TMEM263
IER3IP1,ARHGAP18,0.1032,undirected,NA,NA,IER3IP1-ARHGAP18
IER3IP1,LARP4,0.1135,undirected,NA,NA,IER3IP1-LARP4
IER3IP1,FCHO2,0.1108,undirected,NA,NA,IER3IP1-FCHO2
IER3IP1,LYSMD3,0.1065,undirected,NA,NA,IER3IP1-LYSMD3
IER3IP1,NUDCD2,0.1114,undirected,NA,NA,IER3IP1-NUDCD2
IER3IP1,SREK1,0.1088,undirected,NA,NA,IER3IP1-SREK1
IER3IP1,FAM76A,0.1008,undirected,NA,NA,IER3IP1-FAM76A
IER3IP1,DENND6A,0.1093,undirected,NA,NA,IER3IP1-DENND6A
IER3IP1,C2orf69,0.1084,undirected,NA,NA,IER3IP1-C2orf69
IER3IP1,FAM133B,0.1078,undirected,NA,NA,IER3IP1-FAM133B
IER3IP1,IGBP1P1,0.108,undirected,NA,NA,IER3IP1-IGBP1P1
IER3IP1,ZNF181,0.1005,undirected,NA,NA,IER3IP1-ZNF181
IER3IP1,SUMO1P3,0.1353,undirected,NA,NA,IER3IP1-SUMO1P3
IER3IP1,RPL23AP64,0.1134,undirected,NA,NA,IER3IP1-RPL23AP64
ANGPTL4,HSPB6,0.1119,undirected,NA,NA,ANGPTL4-HSPB6
DYNC1LI1,LUC7L3,0.1368,undirected,NA,NA,DYNC1LI1-LUC7L3
DYNC1LI1,UTP3,0.1399,undirected,NA,NA,DYNC1LI1-UTP3
DYNC1LI1,RNASEH2B,0.1206,undirected,NA,NA,DYNC1LI1-RNASEH2B
DYNC1LI1,NAA50,0.1254,undirected,NA,NA,DYNC1LI1-NAA50
DYNC1LI1,RAB33B,0.1093,undirected,NA,NA,DYNC1LI1-RAB33B
DYNC1LI1,NACAP1,0.1073,undirected,NA,NA,DYNC1LI1-NACAP1
DYNC1LI1,SUMO1P3,0.1348,undirected,NA,NA,DYNC1LI1-SUMO1P3
